Aij
1/s 1/s
0.00E+00  0.00E+00
7.58E-01  0.00E+00
*** Se IV energy and Aij data
*** N_LEVELS 2
*** GSCONFIG p1
*** SOURCE1	'K. Butler 2005, private communication' 
*** NOTE1	        'Transition Probabilities, A' 
