Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
8.86e-05 1.01e-05 1.26e-08 0.0 0.0 1.90e-01 6.14e-02 1.41e-05 0.0 3.49e-06 1.37e-06 0.0 0.0 2.48e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.97e-06 9.84e-06 2.09e-06 2.34e-09 0.0 6.60e-03 7.32e-02 5.58e-02 3.15e-05 4.21e-05 8.38e-06 6.87e-07 0.0 2.54e-09 2.31e-09 0.0 2.14e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 7.80e-06 1.62e-04 4.18e-06 1.74e-05 0.0 3.30e-03 3.67e-02 2.48e-02 4.94e-04 1.48e-02 5.93e-04 2.23e-03 8.04e-02 3.91e-02 1.77e-02 0.0 8.67e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 6.76e-06 2.58e-04 1.39e-05 0.0 0.0 1.97e-03 5.85e-04 0.0 3.11e-04 1.48e-02 4.37e-03 4.92e-06 4.06e-05 1.02e-01 0.0 0.0 2.42e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.45e-07 4.14e-09 0.0 0.0 0.0 4.14e-04 3.32e-06 0.0 0.0 2.93e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.91e-02 1.82e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.64e-06 3.29e-02 3.64e-04 2.26e-03 3.08e-06 2.02e-02 3.58e-01 4.03e-02 1.74e-02 6.08e-04 1.55e-03 2.49e-04 1.61e-08 3.55e-02 1.14e-02 7.23e-07 5.76e-05 3.46e-06 8.88e-03 2.91e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.29e-05 4.55e-06 4.47e-09 0.0 0.0 2.10e-03 1.01e-03 7.14e-06 0.0 4.64e-07 2.03e-07 0.0 0.0 5.60e-08 0.0 0.0 5.59e-02 1.79e-02 0.0 0.0 1.46e-03 1.78e-13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.73e-04 4.28e-01 6.40e-03 3.28e-02 2.64e-05 4.39e-01 1.57e-01 2.96e-02 3.90e-03 3.98e-02 1.27e-02 1.06e-02 9.22e-05 2.76e-03 4.80e-03 1.39e-05 5.70e-06 3.40e-07 8.43e-04 9.76e-09 0.0 6.42e-05 7.02e-20 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.34e-04 0.0 0.0 0.0 0.0 4.76e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.88e-08 0.0 0.0 0.0 6.45e-07 0.0 2.93e-13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 7.13e-07 1.58e-03 5.94e-05 1.97e-04 0.0 2.78e-07 3.60e-01 1.91e-01 8.67e-05 2.44e-03 1.62e-03 6.99e-05 1.09e-03 1.76e-02 8.22e-03 0.0 5.24e-05 6.53e-02 1.21e-02 0.0 7.05e-03 0.0 5.98e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.22e-05 7.76e-05 0.0 0.0 0.0 1.07e-01 3.39e-01 0.0 0.0 9.47e-08 0.0 0.0 0.0 0.0 0.0 0.0 2.04e-04 5.80e-09 0.0 0.0 5.23e-09 0.0 5.39e-07 0.0 2.05e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.05e-03 8.78e-04 1.31e-05 0.0 0.0 3.22e-02 1.11e-01 2.78e-01 0.0 4.24e-04 5.49e-08 0.0 0.0 2.25e-05 0.0 0.0 7.90e-05 1.25e-04 0.0 0.0 3.52e-08 1.40e-10 5.07e-10 1.16e-11 2.01e-13 0.0 1.95e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.62e-04 1.76e-03 3.93e-04 1.47e-06 0.0 2.24e-03 2.42e-02 9.35e-02 2.79e-01 5.14e-04 6.63e-06 2.02e-07 0.0 3.09e-06 4.97e-06 0.0 5.44e-06 1.48e-04 6.07e-08 0.0 3.02e-10 8.10e-10 2.64e-06 3.24e-10 0.0 1.01e-12 2.24e-13 1.19e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 4.84e-05 6.06e-01 3.08e-02 8.72e-02 0.0 3.61e-01 2.37e-01 7.21e-02 4.22e-03 1.79e-03 1.64e-02 7.83e-03 4.35e-03 4.22e-05 9.35e-04 0.0 2.69e-07 9.35e-05 5.77e-07 0.0 2.43e-03 0.0 2.16e-02 0.0 1.43e-05 0.0 0.0 2.08e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.22e-05 6.38e-01 1.99e-01 0.0 0.0 2.96e-01 4.14e-01 0.0 5.74e-03 8.89e-03 2.26e-02 3.80e-04 2.18e-03 1.99e-05 0.0 0.0 1.18e-05 2.04e-04 0.0 6.76e-11 0.0 8.16e-10 0.0 8.63e-05 0.0 0.0 0.0 9.50e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.73e-01 7.73e-02 1.57e-05 0.0 0.0 4.44e-01 7.18e-02 2.05e-03 0.0 3.07e-02 1.18e-05 0.0 0.0 3.48e-03 0.0 0.0 9.51e-05 8.37e-07 0.0 0.0 5.71e-06 3.29e-10 3.09e-05 1.52e-08 2.36e-08 0.0 1.36e-03 1.42e-03 1.17e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.24e-02 3.47e-01 8.08e-02 2.00e-05 0.0 1.43e-01 2.52e-01 9.08e-02 5.49e-07 2.03e-02 2.27e-03 3.61e-05 0.0 1.27e-03 2.30e-03 0.0 5.70e-06 2.43e-05 3.01e-06 0.0 1.29e-10 1.53e-06 1.55e-05 5.68e-07 0.0 1.05e-09 1.66e-08 4.63e-05 1.08e-03 4.79e-10 0.0 1.78e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.61e-05 6.63e-02 1.86e-01 5.46e-02 1.75e-05 1.42e-02 1.99e-01 1.64e-01 8.03e-02 6.04e-03 2.99e-02 2.71e-03 5.12e-05 3.50e-04 2.13e-03 1.22e-03 2.15e-06 1.68e-05 3.11e-06 8.15e-07 0.0 7.61e-07 3.30e-15 2.58e-06 0.0 1.14e-05 0.0 1.75e-08 6.83e-04 5.46e-08 9.67e-12 2.43e-14 1.23e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.66e-05 3.45e-02 7.21e-02 2.02e-02 0.0 2.49e-02 1.99e-01 2.08e-01 4.91e-06 7.58e-03 3.13e-02 1.94e-02 5.59e-05 1.06e-03 2.80e-03 0.0 4.46e-06 2.59e-06 3.15e-06 0.0 7.54e-06 0.0 4.74e-07 0.0 7.70e-06 0.0 0.0 3.10e-08 2.40e-06 5.15e-08 0.0 3.13e-15 4.95e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.55e+00 1.15e+00 8.13e-01 5.21e-01 2.54e-01 7.32e-04 1.81e-04 3.28e-05 3.18e-06 5.04e-05 3.77e-05 1.40e-05 1.93e-06 2.25e-03 8.91e-04 1.28e-06 1.61e-09 8.44e-11 1.96e-06 2.04e-10 0.0 5.95e-06 1.73e-15 3.92e-06 0.0 1.64e-07 0.0 2.60e-12 2.43e-11 5.71e-07 7.02e-12 1.45e-12 1.02e-10 1.71e-10 1.51e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.47e-05 1.02e-04 0.0 0.0 0.0 8.06e-01 1.82e-01 0.0 0.0 4.61e-04 0.0 0.0 0.0 0.0 0.0 0.0 1.83e-03 1.17e-04 0.0 0.0 5.15e-04 0.0 1.49e-05 0.0 2.19e-02 0.0 1.26e-02 4.67e-06 1.52e-10 0.0 0.0 1.56e-02 2.33e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 8.69e-08 8.12e-03 6.94e-05 7.14e-04 0.0 3.92e-03 1.19e-02 5.63e-03 1.88e-04 4.73e-01 1.95e-02 5.45e-02 7.44e-04 2.53e-03 9.39e-04 0.0 1.62e-05 6.40e-03 5.18e-03 0.0 1.99e-03 0.0 5.80e-02 0.0 2.45e-03 0.0 0.0 3.39e-08 1.91e-02 8.58e-03 0.0 2.64e-08 1.03e-05 1.49e-05 4.91e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.38e-02 2.83e-03 6.38e-05 0.0 0.0 1.35e-01 6.51e-01 3.08e-01 0.0 4.26e-04 3.69e-04 0.0 0.0 4.97e-04 0.0 0.0 5.36e-04 6.43e-04 0.0 0.0 1.20e-04 7.87e-07 8.41e-05 1.31e-07 1.45e-05 0.0 3.46e-03 1.83e-02 8.12e-04 0.0 0.0 1.99e-02 2.41e-03 5.82e-07 0.0 6.52e-12 1.64e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.10e-03 8.95e-03 2.46e-03 1.86e-05 0.0 6.76e-03 2.46e-01 5.36e-01 2.78e-01 1.15e-02 5.09e-03 2.68e-04 0.0 1.97e-04 6.31e-04 0.0 1.19e-03 6.04e-04 1.13e-04 0.0 7.99e-09 2.76e-05 5.14e-05 1.75e-06 0.0 8.95e-07 2.05e-05 3.39e-03 2.19e-02 5.34e-08 0.0 1.07e-03 2.82e-02 2.64e-03 6.38e-07 4.56e-12 2.94e-12 4.09e-13 2.87e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.51e-07 9.42e-04 2.65e-03 8.41e-04 2.47e-06 1.03e-04 2.07e-02 2.99e-01 7.17e-01 8.27e-04 6.14e-03 4.48e-03 1.77e-04 3.50e-05 3.37e-04 1.94e-04 1.54e-04 2.49e-03 1.16e-04 1.10e-04 0.0 8.37e-06 9.08e-07 6.91e-07 0.0 1.46e-05 0.0 1.75e-05 3.76e-02 1.38e-07 6.32e-09 1.11e-07 2.31e-03 2.48e-02 2.12e-02 2.19e-09 0.0 5.68e-11 1.94e-13 2.20e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.00e-04 3.22e-05 0.0 0.0 0.0 1.61e-01 5.93e-02 0.0 0.0 4.28e-05 0.0 0.0 0.0 0.0 0.0 0.0 1.57e-02 9.12e-04 0.0 0.0 3.32e-03 0.0 1.62e-04 0.0 1.78e-02 0.0 3.20e-03 1.21e-03 8.92e-10 0.0 0.0 4.56e-03 1.55e-07 0.0 0.0 0.0 1.97e-03 0.0 1.26e-04 2.60e-13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.44e-06 1.81e-06 4.67e-06 0.0 0.0 8.69e-03 2.02e-02 1.96e-02 0.0 2.35e-05 3.60e-06 0.0 0.0 7.20e-08 0.0 0.0 1.57e-02 1.39e-02 0.0 0.0 3.19e-04 3.55e-07 2.67e-03 3.10e-09 7.64e-07 0.0 3.48e-04 1.58e-03 8.73e-04 0.0 0.0 1.96e-03 0.0 6.60e-08 0.0 2.45e-15 1.61e-04 0.0 3.12e-04 1.02e-04 3.14e-12 9.20e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.44e-07 2.55e-03 5.90e-05 0.0 0.0 1.09e-03 1.07e-02 0.0 2.96e-04 5.69e-01 1.61e-01 1.47e-04 3.11e-03 2.50e-03 0.0 0.0 1.22e-02 8.05e-08 0.0 2.62e-03 0.0 1.25e-04 0.0 6.26e-03 0.0 0.0 0.0 6.67e-03 2.79e-02 0.0 0.0 3.46e-07 3.90e-06 4.42e-11 0.0 2.71e-02 0.0 0.0 2.67e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.65e-04 3.98e-04 1.33e-04 1.17e-06 0.0 8.22e-03 9.91e-03 2.64e-02 8.17e-03 3.85e-01 1.06e-01 4.24e-06 0.0 9.07e-05 1.62e-03 0.0 6.20e-02 1.25e-02 8.02e-03 0.0 2.23e-08 2.33e-03 8.62e-06 1.20e-04 0.0 2.31e-04 3.87e-06 1.07e-02 1.86e-03 1.21e-06 0.0 3.34e-03 8.94e-04 4.93e-04 6.94e-08 2.46e-10 1.65e-07 2.81e-07 7.04e-03 7.88e-04 4.85e-04 6.29e-08 7.95e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.07e-07 1.15e-05 1.66e-04 6.06e-05 3.26e-07 2.25e-04 3.90e-03 1.47e-02 4.22e-02 2.02e-02 1.43e-01 8.20e-02 6.25e-06 6.87e-05 6.42e-04 4.46e-04 4.18e-03 5.25e-02 6.89e-03 6.54e-03 0.0 7.38e-04 8.32e-05 7.43e-05 0.0 8.80e-04 0.0 4.53e-06 2.29e-03 5.83e-06 8.82e-08 2.61e-07 1.32e-03 2.61e-03 4.35e-04 8.07e-09 0.0 2.14e-07 5.13e-08 4.51e-03 3.79e-03 0.0 1.56e-07 3.44e-09 4.63e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.17e-04 7.05e-05 4.77e-08 0.0 0.0 4.63e-03 3.27e-03 1.22e-03 0.0 6.15e-04 2.39e-05 0.0 0.0 9.00e-04 0.0 0.0 1.11e-01 1.22e-02 0.0 0.0 3.07e-02 7.79e-03 3.95e-03 3.89e-04 5.55e-06 0.0 2.40e-02 6.53e-03 1.05e-04 0.0 0.0 1.94e-02 7.15e-03 1.53e-08 0.0 1.07e-09 1.36e-04 0.0 4.99e-03 6.10e-04 1.52e-08 1.68e-02 2.14e-02 0.0 7.85e-03 5.16e-09 0.0 0.0 0.0 0.0 0.0 0.0 
9.62e-05 3.14e-05 4.72e-06 3.24e-11 0.0 1.61e-03 2.75e-03 1.58e-03 5.80e-04 3.04e-03 1.35e-03 1.57e-05 0.0 2.99e-05 3.16e-04 0.0 7.57e-03 1.10e-01 4.36e-04 0.0 3.42e-03 2.30e-04 2.68e-02 6.94e-06 0.0 7.34e-03 6.45e-07 2.07e-02 1.50e-02 2.47e-06 0.0 5.80e-04 7.87e-03 7.25e-03 2.42e-08 2.40e-10 8.61e-06 3.59e-06 9.69e-04 4.96e-03 6.48e-03 2.18e-05 1.67e-02 0.0 2.08e-02 6.51e-03 7.64e-04 0.0 0.0 0.0 0.0 0.0 
0.0 3.45e-04 1.72e-03 1.72e-01 6.81e-02 0.0 4.01e-01 2.14e-01 4.25e-01 1.52e-04 1.70e-02 4.04e-05 8.55e-03 7.08e-02 7.63e-02 3.66e-02 0.0 2.12e-04 4.13e-04 1.89e-03 0.0 1.47e-03 0.0 1.72e-02 0.0 2.49e-05 0.0 0.0 1.14e-04 3.72e-02 6.56e-04 0.0 1.40e-03 2.61e-03 5.70e-03 1.80e-07 0.0 6.21e-06 0.0 1.36e-04 1.09e-04 0.0 0.0 6.63e-03 2.53e-06 1.20e-04 0.0 1.07e-13 0.0 0.0 0.0 0.0 
0.0 0.0 3.94e-05 4.61e-02 2.40e-01 0.0 0.0 5.87e-01 4.41e-01 0.0 4.77e-04 4.50e-03 5.84e-04 1.93e-02 1.55e-01 5.70e-03 0.0 0.0 1.92e-03 2.34e-04 0.0 5.13e-05 0.0 3.39e-04 0.0 9.83e-04 0.0 0.0 0.0 3.23e-02 4.69e-02 0.0 0.0 1.74e-03 8.77e-03 2.44e-08 0.0 5.26e-05 0.0 0.0 1.88e-04 0.0 0.0 2.40e-03 0.0 3.22e-06 0.0 0.0 5.20e-09 0.0 0.0 0.0 
8.66e-04 3.53e-02 1.31e-01 6.19e-02 2.80e-06 2.25e-01 3.89e-01 3.71e-01 7.28e-02 2.36e-02 8.23e-04 1.76e-02 2.59e-04 1.25e-01 4.00e-03 6.17e-02 9.29e-04 1.34e-04 1.55e-03 2.21e-06 0.0 1.92e-03 2.77e-05 2.72e-02 0.0 5.76e-07 0.0 2.04e-04 1.11e-05 6.78e-03 3.11e-04 9.71e-04 6.37e-04 6.47e-03 1.63e-03 2.91e-07 0.0 6.72e-03 1.76e-04 2.08e-04 2.71e-05 0.0 9.26e-06 8.96e-10 9.59e-04 1.08e-04 1.53e-12 1.15e-06 4.90e-07 4.46e-19 0.0 0.0 
