 5  8 1.54e-02 1.80e-02 2.31e-02 2.75e-02 2.89e-02 2.56e-02 1.99e-02 1.23e-02 8.01e-03 4.98e-03 2.50e-03 1.42e-03 7.90e-04
 5  9 2.18e-02 2.52e-02 3.24e-02 3.89e-02 4.12e-02 3.65e-02 2.83e-02 1.75e-02 1.14e-02 7.13e-03 3.69e-03 2.19e-03 1.27e-03
 6  7 4.21e-01 4.35e-01 4.41e-01 4.44e-01 4.50e-01 4.63e-01 4.72e-01 4.39e-01 3.78e-01 2.99e-01 1.94e-01 1.30e-01 8.29e-02
 6  8 7.05e-01 7.27e-01 7.36e-01 7.42e-01 7.52e-01 7.73e-01 7.86e-01 7.32e-01 6.30e-01 4.98e-01 3.24e-01 2.17e-01 1.38e-01
 6  9 9.92e-01 1.02e+00 1.02e+00 1.03e+00 1.04e+00 1.08e+00 1.10e+00 1.02e+00 8.81e-01 6.97e-01 4.53e-01 3.04e-01 1.93e-01
 7  8 7.89e-01 7.54e-01 7.37e-01 7.24e-01 7.87e-01 8.84e-01 9.63e-01 9.64e-01 8.66e-01 7.04e-01 4.64e-01 3.10e-01 1.97e-01
 7  9 4.27e-01 3.55e-01 3.44e-01 3.62e-01 4.25e-01 4.36e-01 3.94e-01 3.04e-01 2.33e-01 1.70e-01 1.02e-01 6.55e-02 4.03e-02
 8  9 1.22e+00 1.12e+00 1.09e+00 1.09e+00 1.21e+00 1.32e+00 1.37e+00 1.28e+00 1.11e+00 8.87e-01 5.76e-01 3.82e-01 2.41e-01
*** N II collision strengths 
*** SOURCE1  J. Mao, N. R. Badnell, and G. Del Zanna 2020, A&A, 634, A7
*** NOTE1    Collision strengths
*** ATOM nitrogen
*** SPECTRUM 2
*** N_LEVELS 9
*** GSCONFIG p2 
*** T_UNIT K
